,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
1079,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineer
1080,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineer
1081,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Data Engineer
1082,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Data Engineer
1083,2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,Data Engineer
1084,2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,Data Engineer
1085,2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,Data Engineer
1086,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,Data Engineer
1089,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,Data Engineer
1090,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,Data Engineer
1091,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
1092,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,Data Engineer
1093,2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,Data Engineer
1094,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer
1095,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,Data Engineer
1096,2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,Data Engineer
1097,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Scientist
1098,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Scientist
1099,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Scientist
1100,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Scientist
1101,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,Data Engineer
1102,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,Data Engineer
1103,2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,Data Scientist
1104,2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,Data Scientist
1105,2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,Data Scientist
1106,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Scientist
1108,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,Data Analyst
1109,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,Data Analyst
1110,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Data Analyst
1111,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Data Analyst
1112,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
1113,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
1114,2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,Data Engineer
1115,2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,Data Engineer
1116,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,Data Engineer
1117,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,Data Engineer
1119,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,Data Engineer
1120,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,Data Engineer
1121,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,Data Engineer
1122,2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M,Data Engineer
1123,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Data Engineer
1124,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
1125,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M,Data Engineer
1126,2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M,Data Engineer
1127,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M,Data Engineer
1128,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Data Engineer
1129,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Data Engineer
1130,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
1131,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,Data Scientist
1132,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,Data Scientist
1133,2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Data Engineer
1134,2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M,Data Engineer
1135,2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M,Data Engineer
1136,2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M,Data Engineer
1137,2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M,Data Engineer
1138,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,Data Engineer
1139,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M,Data Engineer
1140,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M,Data Engineer
1141,2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M,Data Scientist
1142,2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M,Data Scientist
1143,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer
1144,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
1145,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M,Data Engineer
1146,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M,Data Engineer
1147,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
1148,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Data Analyst
1149,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,Data Engineer
1150,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,Data Engineer
1151,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
1152,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
1153,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineer
1154,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineer
1155,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,Data Analyst
1156,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,Data Analyst
1157,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Scientist
1158,2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M,Data Scientist
1159,2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M,Data Engineer
1160,2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineer
1161,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,Data Engineer
1162,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,Data Engineer
1167,2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,M,Data Scientist
1168,2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,M,Data Scientist
1169,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
1170,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
1171,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineer
1172,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineer
1173,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
1174,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
1177,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
1178,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
1179,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Data Engineer
1180,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Data Engineer
1181,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Data Analyst
1182,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
1183,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
1184,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
1185,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Data Engineer
1186,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Data Engineer
1187,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Data Engineer
1188,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Data Engineer
1189,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
1190,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
1193,2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,M,Data Scientist
1194,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Data Scientist
1195,2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,M,Data Engineer
1196,2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,M,Data Engineer
1197,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
1198,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,Data Analyst
1199,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
1200,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
1201,2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M,Data Scientist
1202,2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,M,Data Scientist
1203,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Data Scientist
1204,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,Data Scientist
1205,2022,EN,FT,Data Scientist,85000,USD,85000,US,0,US,M,Data Scientist
1209,2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M,Data Engineer
1210,2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M,Data Engineer
1211,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,Data Engineer
1212,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
1213,2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M,Data Analyst
1214,2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M,Data Analyst
1215,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer
1216,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
1217,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Data Engineer
1218,2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M,Data Engineer
1219,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer
1220,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
1223,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L,Data Analyst
1224,2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L,Data Analyst
1225,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Data Engineer
1226,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Data Engineer
1227,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
1228,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
1231,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
1232,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,Data Analyst
1233,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Data Engineer
1234,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,Data Engineer
1235,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
1236,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
1237,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
1238,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Data Analyst
1239,2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,Data Analyst
1240,2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,Data Analyst
1241,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst
1242,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst
1243,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,Data Engineer
1244,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,Data Engineer
1245,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Data Engineer
1246,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Data Engineer
1251,2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
1252,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
1253,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,Data Engineer
1254,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,Data Engineer
1255,2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M,Data Engineer
1256,2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M,Data Engineer
1258,2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M,Data Engineer
1261,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Data Engineer
1262,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Data Engineer
1263,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,Data Engineer
1264,2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M,Data Engineer
1265,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Data Engineer
1266,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Engineer
1267,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,Data Engineer
1268,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Engineer
1269,2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M,Data Scientist
1270,2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M,Data Scientist
1271,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M,Data Engineer
1272,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M,Data Engineer
1273,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
1274,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer
1275,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst
1276,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,Data Analyst
1279,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Data Analyst
1280,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Data Analyst
1281,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,Data Analyst
1282,2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M,Data Scientist
1283,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M,Data Scientist
1284,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Data Engineer
1285,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,Data Engineer
1286,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M,Data Engineer
1287,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M,Data Engineer
1288,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,Data Analyst
1289,2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,Data Analyst
1290,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst
1291,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,Data Analyst
1292,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
1293,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,Data Scientist
1294,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Data Analyst
1295,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Data Analyst
1296,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,Data Analyst
1297,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,Data Analyst
1298,2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M,Data Engineer
1299,2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M,Data Engineer
1300,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Scientist
1301,2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,Data Scientist
1302,2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,Data Engineer
1303,2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,Data Engineer
1304,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,Data Analyst
1305,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Data Analyst
1306,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,Data Scientist
1307,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Data Scientist
1309,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
1310,2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,Data Scientist
1311,2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,Data Scientist
1312,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
1313,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,Data Scientist
1314,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,Data Scientist
1317,2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M,Data Scientist
1318,2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M,Data Scientist
1322,2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S,Data Scientist
1323,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Data Engineer
1324,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineer
1329,2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M,Data Engineer
1330,2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M,Data Engineer
1333,2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M,Data Engineer
1334,2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M,Data Engineer
1335,2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M,Data Scientist
1336,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M,Data Scientist
1342,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Data Scientist
1343,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,Data Scientist
1347,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
1348,2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M,Data Scientist
1349,2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M,Data Scientist
1350,2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,Other
1351,2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M,Other
1352,2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,Data Scientist
1353,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,Data Scientist
1354,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
1355,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
1356,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Data Engineer
1357,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Data Engineer
1358,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Data Scientist
1359,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Data Scientist
1360,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineer
1361,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineer
1362,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Data Engineer
1363,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Data Engineer
1364,2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,Data Engineer
1365,2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M,Data Engineer
1366,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
1367,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
1368,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M,Data Scientist
1369,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M,Data Scientist
1370,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,Data Engineer
1371,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
1372,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
1373,2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M,Data Engineer
1374,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer
1375,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
1376,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Data Engineer
1377,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Data Engineer
1378,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
1379,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
1380,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,Data Engineer
1381,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Data Engineer
1382,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
1383,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
1384,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
1385,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
1387,2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L,Data Engineer
1388,2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M,Data Engineer
1389,2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M,Data Engineer
1390,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,Data Analyst
1391,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
1392,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
1393,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Data Analyst
1394,2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,Data Engineer
1395,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineer
1396,2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M,Data Scientist
1397,2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M,Data Scientist
1398,2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M,Data Scientist
1399,2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M,Data Scientist
1400,2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Data Scientist
1401,2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,Data Scientist
1402,2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M,Other
1403,2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M,Other
1404,2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
1405,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
1406,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
